zid,name,tags,website,physical_address,phone,opening_hours,country_code,longitude,latitude,gisprecision,correctly_placed,created_at,updated_at,updated_by,facebook_page,categories
1013356,Longbeach School,"State Co-Ed Primary, Intermediate School",http://www.longbeach.school.nz,"Cnr Longbeach & Boundary Roads, Ashburton Dist",03 302 6643,,NZ,171.682545,-43.979946,manual,1,2006-08-11T17:40:54Z,2009-02-01T15:29:28Z,burgla,,ElementarySchool MiddleSchool
1013370,Longburn School,"State Co-Ed Primary, Intermediate School",http://www.longburn.school.nz,"Carey Street, Longburn, Palmerston North",06 355 1642,,NZ,175.542415,-40.384638,manual,1,2006-08-11T17:40:55Z,2013-04-12T15:07:07Z,zenbu,,ElementarySchool MiddleSchool
1013384,Lowcliffe School,"State Co-Ed Primary, Intermediate School",,"Cnr Emersons & Pyes Roads, Lowcliffe, Ashburton",03 303 7143,,NZ,171.577177,-44.106632,manual,1,2006-08-11T17:40:55Z,2007-04-21T12:14:10Z,burgla,,ElementarySchool MiddleSchool
1013391,Lower Moutere School,"State Co-Ed Primary, Intermediate School",http://www.lowermoutere.school.nz,"School Road, Tasman",03 526 7775,,NZ,172.994918,-41.154069,manual,1,2006-08-11T17:40:55Z,2007-05-24T21:23:32Z,burgla,,ElementarySchool MiddleSchool
1013398,Lucknow School,State Co-Ed Primary School,,"Elliott Crescent, Havelock North",06 877 7281,,NZ,176.871074,-39.673973,manual,1,2006-08-11T17:40:55Z,2008-06-08T14:22:20Z,burgla,,ElementarySchool
1013405,Lumsden School,State Co-Ed Primary School,,"Maria Street, Lumsden",03 248 7474,,NZ,168.448477,-45.741472,manual,1,2006-08-11T17:40:55Z,2007-10-24T20:12:45Z,burgla,,ElementarySchool
1013412,Lyall Bay School,State Co-Ed Primary School,http://www.lyallbay.school.nz,"Freyberg Street, Lyall Bay, Wellington",04 939 9112,,NZ,174.793264,-41.323914,manual,1,2006-08-11T17:40:55Z,2007-03-13T15:12:30Z,garyt,,ElementarySchool
1013426,Lynmore Primary School,State Co-Ed Primary School,http://www.lynmore.school.nz,"Iles Road, Lynmore, Rotorua",07 345 9850,,NZ,176.284003,-38.144936,manual,1,2006-08-11T17:40:55Z,2011-11-23T01:08:05Z,zenbu-cc,,ElementarySchool
1013433,Lynton Downs School,State Co-Ed Primary School,,"Inland Kaikoura Road, R D 4, Lynton Downs, Kaikoura",03 319 5421,,NZ,173.464336,-42.382514,manual,1,2006-08-11T17:40:56Z,2006-09-20T15:50:31Z,zenbu,,ElementarySchool
1013440,Lyttelton Main School,"State Co-Ed Primary, Intermediate School",http://www.lytteltonmain.school.nz/,"Oxford Street, Lyttelton",03 328 8309,,NZ,172.723145,-43.602677,manual,1,2006-08-11T17:40:56Z,2013-04-12T14:57:12Z,zenbu,,ElementarySchool MiddleSchool
1013447,Lyttelton West School,"State Co-Ed Primary, Intermediate School",http://www.lytteltonwest.school.nz,"41 Voelas Road, Lyttelton",03 328 8369,,NZ,172.709219,-43.601615,number,1,2006-08-11T17:40:56Z,2013-04-12T15:09:10Z,zenbu,,ElementarySchool MiddleSchool
1013461,Lytton Street School,State Co-Ed Primary School,http://www.lyttonstreet.school.nz,"Lytton Street, Feilding",06 323 6687,,NZ,175.576673,-40.218389,manual,1,2006-08-11T17:40:56Z,2013-04-12T14:57:12Z,zenbu,,ElementarySchool
1013468,Macandrew Bay School,State Co-Ed Primary School,http://macbayschool.edublogs.org,"488 Portobello Road, Macandrew Bay, Dunedin",03 476 1004,,NZ,170.597765,-45.869697,number,1,2006-08-11T17:40:56Z,2011-12-04T11:57:15Z,zenbu-cc,,ElementarySchool
1013496,Macleans Primary School,State Co-Ed Primary School,http://www.macleansprimary.school.nz,"Wycherley Drive, Bucklands Beach, Auckland",09 534 5191,,NZ,174.912423,-36.889,manual,1,2006-08-11T17:40:57Z,2013-04-12T14:57:12Z,zenbu,,ElementarySchool
1013503,Macraes Moonlight School,"State Co-Ed Primary, Intermediate School",http://www.macraesmoonlight.school.nz/,"Hyde Street, Macraes Flat, Waitaki",03 465 2420,,NZ,170.428215,-45.381452,manual,1,2006-08-11T17:40:57Z,2013-04-12T14:57:12Z,zenbu,,ElementarySchool MiddleSchool
1013517,Mahana School,"State Co-Ed Primary, Intermediate School",http://www.mahana.school.nz,"Cnr Old Coach Road, School Road, Mahana",03 543 2887,,NZ,173.045547,-41.26613,manual,1,2006-08-11T17:40:57Z,2013-04-12T14:54:18Z,zenbu,,ElementarySchool MiddleSchool
1013524,Maheno School,"State Co-Ed Primary, Intermediate School",http://www.maheno.school.nz/,"Short Street, Maheno, Waitaki",03 439 5707,,NZ,170.83427,-45.16717,manual,1,2006-08-11T17:40:57Z,2013-04-12T15:09:08Z,zenbu,,ElementarySchool MiddleSchool
1013531,Mahoenui School,"State Co-Ed Primary, Intermediate School",,"SH 3, Mahoenui",07 877 8434,,NZ,174.849107,-38.5733,manual,0,2006-08-11T17:40:57Z,2007-10-28T11:27:45Z,burgla,,ElementarySchool MiddleSchool
1013538,Mahora School,State Co-Ed Primary School,http://www.mahora.school.nz,"Frederick Street, Mahora, Hastings",06 878 2622,,NZ,176.847557,-39.625516,manual,1,2006-08-11T17:40:57Z,2007-11-11T15:43:50Z,burgla,,ElementarySchool
1013545,Mahurangi Christian School,"State Integrated Co-Ed Primary, Intermediate School",http://www.mahuchristian.school.nz,"406-410 Mahurangi East Road, Snells Beach",09 425 6878,,NZ,174.731262,-36.428016,manual,1,2006-08-11T17:40:58Z,2007-05-07T15:12:55Z,zenbu,,ElementarySchool MiddleSchool
1013566,Maihiihi School,"State Co-Ed Primary, Intermediate School",,"775 Mahiihi Road, Maihiihi, Otorohanga",07 873 2887,,NZ,175.386091,-38.21708,manual,1,2006-08-11T17:40:58Z,2007-09-25T19:13:08Z,burgla,,ElementarySchool MiddleSchool
1013573,Mairangi Bay School,State Co-Ed Primary School,http://www.mairangibay.school.nz,"Agathis Avenue, Mairangi Bay, Auckland",09 478 8424,,NZ,174.747607,-36.744601,manual,1,2006-08-11T17:40:58Z,2007-12-23T15:55:31Z,burgla,,ElementarySchool
1013587,Mairehau School,"State Co-Ed Primary, Intermediate School",http://www.chch.school.nz/mairehauprimary,"43 Mahars Road, Christchurch",03 385 3796,,NZ,172.643514,-43.498575,number,1,2006-08-11T17:40:58Z,2013-04-12T15:09:10Z,zenbu,,ElementarySchool MiddleSchool
1013601,Makahu School,"State Co-Ed Primary, Intermediate School",,"Mangaehu Road, Makahu, Stratford",06 762 3836,,NZ,174.631771,-39.292114,street,0,2006-08-11T17:40:59Z,2007-01-17T15:29:39Z,zenbu,,ElementarySchool MiddleSchool
1013608,Makara Model School,"State Co-Ed Primary, Intermediate School",http://www.mms.school.nz,"399 Makara Road, Karori R D, Wellington",04 476 9522,,NZ,174.705387,-41.268154,number,1,2006-08-11T17:40:59Z,2013-04-12T15:09:09Z,zenbu,,ElementarySchool MiddleSchool
1013615,Makaraka School,State Co-Ed Primary School,,"137 Main Road South, Gisborne",06 868 4116,,NZ,177.960282,-38.651378,manual,1,2006-08-11T17:40:59Z,2007-09-25T19:14:36Z,burgla,,ElementarySchool
1013622,Makarewa School,State Co-Ed Primary School,http://www.southland.school.nz/~makarewa,"Flora Road East, Makarewa, Invercargill",03 235 8556,,NZ,168.34814,-46.33016,manual,1,2006-08-11T17:40:59Z,2006-12-04T11:45:45Z,zenbu,,ElementarySchool
1013629,Makarika School,"State Co-Ed Primary, Intermediate School",http://www.makarika.school.nz,"17 School Road, Makarika, Ruatoria, East Cape",06 864 0827,,NZ,178.225944,-37.9516,manual,1,2006-08-11T17:40:59Z,2012-05-10T12:24:50Z,zenbu,,ElementarySchool MiddleSchool
1013636,Makarora Primary School,"State Co-Ed Primary, Intermediate School",http://www.makarora.school.nz/,"Rata Road, Makarora,",03 443 8342,,NZ,169.2321,-44.23586,manual,1,2006-08-11T17:40:59Z,2013-04-12T14:49:43Z,zenbu,,ElementarySchool MiddleSchool
1013643,Makauri School,State Co-Ed Primary School,,"120 King Road, Gisborne",06 867 5779,,NZ,177.95697,-38.624489,Address,1,2006-08-11T17:40:59Z,2013-04-12T14:50:10Z,zenbu,,ElementarySchool
1013650,Maketu School,State Co-Ed Primary School,,"School Road, Maketu",07 533 2117,,NZ,176.45574,-37.762004,manual,1,2006-08-11T17:41:00Z,2007-11-11T13:00:36Z,burgla,,ElementarySchool
1013657,Makikihi School,"State Co-Ed Primary, Intermediate School",,"12 Makikihi Station Road, Makikihi",03 689 5587,,NZ,171.141798,-44.632188,number,1,2006-08-11T17:41:00Z,2013-04-12T14:57:12Z,zenbu,,ElementarySchool MiddleSchool
1013678,Makuri School,"State Co-Ed Primary, Intermediate School",,"Titoki Road, Makuri, Tararua",06 376 3813,,NZ,176.014377,-40.532418,manual,1,2006-08-11T17:41:00Z,2007-11-17T22:27:55Z,burgla,,ElementarySchool MiddleSchool
1013685,Malfroy School,State Co-Ed Primary School,http://www.malfroy.school.nz,"196 Malfroy Road, Rotorua",07 348 8588,,NZ,176.23469,-38.145386,number,1,2006-08-11T17:41:00Z,2013-04-12T14:52:28Z,zenbu,,ElementarySchool
1013692,Mamaku School,"State Co-Ed Primary, Intermediate School",http://www.schools.roadshow.org/mamakuprimary,"54 Tarena Street, Mamaku, Rotorua",07 332 5726,,NZ,176.078119,-38.098421,number,1,2006-08-11T17:41:00Z,2013-04-12T14:55:56Z,zenbu,,ElementarySchool MiddleSchool
1013706,Mana Tamariki,"State Co-Ed Primary, Intermediate, Secondary School",,"9 Nash Street, Palmerston North",06 356 4383,,NZ,175.609267,-40.350281,number,1,2006-08-11T17:41:01Z,2006-09-01T11:53:40Z,zenbu,,School ElementarySchool MiddleSchool HighSchool
1013713,Manaia School (Taranaki),"State Co-Ed Primary, Intermediate School",,"Karaka Street, Manaia",06 274 8283,,NZ,174.125672,-39.546635,street,0,2006-08-11T17:41:01Z,2007-01-17T15:29:43Z,zenbu,,ElementarySchool MiddleSchool
1013720,Manaia School (Thames),"State Co-Ed Primary, Intermediate School",http://www.manaia.schoolzone.net.nz,"22 Goldfields Road, Manaia,",07 866 8786,,NZ,175.479319,-36.851385,manual,1,2006-08-11T17:41:01Z,2007-12-27T16:50:01Z,burgla,,ElementarySchool MiddleSchool
1013727,Manaia View School,"State Co-Ed Primary, Intermediate School",http://www.manaiaview.school.nz,"64 Murdoch Crescent, Whangarei",09 438 9041,,NZ,174.302638,-35.745391,number,1,2006-08-11T17:41:01Z,2011-11-11T09:55:05Z,zenbu-cc,,ElementarySchool MiddleSchool
1013734,Manakau School,State Co-Ed Primary School,,"Mokena Kohere Street, Manakau, Levin",06 362 6791,,NZ,175.21768,-40.713842,manual,1,2006-08-11T17:41:01Z,2007-05-12T17:48:56Z,burgla,,ElementarySchool
1013748,Manawaru School,"State Co-Ed Primary, Intermediate School",,"Manawaru Road, Matamata-Piako",07 884 6691,,NZ,175.764213,-37.632824,manual,1,2006-08-11T17:41:01Z,2007-10-28T09:45:13Z,burgla,,ElementarySchool MiddleSchool
1013762,Manchester Street School,State Co-Ed Primary School,http://www.manchesterstreet.school.nz/,"160 Manchester Street, Feilding",06 323 6175,,NZ,175.56081,-40.222045,number,1,2006-08-11T17:41:02Z,2013-04-12T14:57:13Z,zenbu,,ElementarySchool
1013769,Mangakahia Area School,"State Co-Ed Primary, Intermediate, Secondary School",http://www.mangakahia.school.nz,"Mangakahia Road, Titoki, Whangarei",09 433 1702,,NZ,174.046118,-35.731068,manual,1,2006-08-11T17:41:02Z,2013-04-12T14:57:13Z,zenbu,,School ElementarySchool MiddleSchool HighSchool
1013776,Mangakino Area School,"State Co-Ed Primary, Intermediate, Secondary School",,"Karamu Street, Mangakino",07 882 8149,,NZ,175.771723,-38.371548,manual,1,2006-08-11T17:41:02Z,2013-04-12T14:57:12Z,zenbu,,School ElementarySchool MiddleSchool HighSchool
1013783,Mangamahu Primary School,"State Co-Ed Primary, Intermediate School",http://www.mangamahu.school.nz,"Kowhai Street R D 16, Mangamahu, Via Wanganui",06 342 2807,,NZ,175.35992,-39.81935,street,0,2006-08-11T17:41:02Z,2013-04-12T14:57:12Z,zenbu,,ElementarySchool MiddleSchool
1013790,Mangamaire School,"State Co-Ed Primary, Intermediate School",http://www.mangamaire.school.nz/,"Tutaekara Road, Mangamaire, Pahiatua",06 376 7802,,NZ,175.751156,-40.516181,manual,1,2006-08-11T17:41:02Z,2013-04-12T14:57:13Z,zenbu,,ElementarySchool MiddleSchool
1013797,Mangamuka School,State Co-Ed Primary School,,"Mangamuka School Road, Mangamuka, Northland",09 401 8933,,NZ,173.538982,-35.214332,manual,1,2006-08-11T17:41:02Z,2007-10-09T00:46:07Z,burgla,,ElementarySchool
1013804,Mangaorapa School,"State Co-Ed Primary, Intermediate School",,"257 Te Uri Road, Porangahau, Waipukurau",06 855 5096,,NZ,176.509368,-40.293504,manual,1,2006-08-11T17:41:02Z,2007-11-17T20:59:55Z,burgla,,ElementarySchool MiddleSchool
1013811,Mangapapa School,State Co-Ed Primary School,http://www.mangapapa.school.nz/,"5 Rua Street, Gisborne",06 867 5722,,NZ,178.019192,-38.648099,Address,1,2006-08-11T17:41:03Z,2013-04-12T14:57:13Z,zenbu,,ElementarySchool
1013818,Mangaroa School,State Co-Ed Primary School,http://www.mangaroa.school.nz/,"93 Flux Road, Upper Hutt City",04 526 7948,,NZ,175.116491,-41.124019,manual,1,2006-08-11T17:41:03Z,2013-04-12T14:55:07Z,zenbu,,ElementarySchool
1013825,Mangatainoka School,"State Co-Ed Primary, Intermediate School",,"Cnr S H 2 & Makuri Street, Mangatainoka, Tararua",06 376 8991,,NZ,175.863036,-40.417205,manual,1,2006-08-11T17:41:03Z,2007-04-21T16:20:08Z,burgla,,ElementarySchool MiddleSchool
1013832,Mangatangi School,"State Co-Ed Primary, Intermediate School",http://www.mangatangi.school.nz,"2047 Mangatangi Road, Mangatangi",09 232 7898,,NZ,175.204479,-37.199766,manual,1,2006-08-11T17:41:03Z,2010-05-14T09:14:31Z,zenbu,,ElementarySchool MiddleSchool
1013839,Mangatawhiri School,"State Co-Ed Primary, Intermediate School",,"15 McKenzie Road, Pokeno",09 233 6004,,NZ,175.122907,-37.214045,manual,1,2006-08-11T17:41:03Z,2007-12-23T11:15:37Z,burgla,,ElementarySchool MiddleSchool
1013846,Mangateretere School,"State Co-Ed Primary, Intermediate School",,"State Highway 2, Whakatu, Hastings",06 878 5284,,NZ,176.893187,-39.617251,manual,1,2006-08-11T17:41:03Z,2008-05-24T14:39:47Z,burgla,,ElementarySchool MiddleSchool
1013853,Mangaweka School,"State Co-Ed Primary, Intermediate School",,"Raumaewa St, Mangaweka",06 382 5703,,NZ,175.790225,-39.807901,manual,1,2006-08-11T17:41:03Z,2013-04-12T14:52:57Z,zenbu,,ElementarySchool MiddleSchool
1013860,Mangawhai Beach School,"State Co-Ed Primary, Intermediate School",http://www.mangawhaibeach.school.nz/,"Insley Street, Mangawhai",09 431 4385,,NZ,174.577399,-36.129305,manual,1,2006-08-11T17:41:03Z,2007-11-10T20:29:09Z,burgla,,ElementarySchool MiddleSchool
1013867,Mangere Bridge School,State Co-Ed Primary School,http://www.mangerebridge.school.nz,"Coronation Road, Mangere Bridge, Auckland",09 636 7304,,NZ,174.78717,-36.946188,manual,1,2006-08-11T17:41:04Z,2007-04-19T22:13:42Z,MauriceWinn,,ElementarySchool
1013874,Mangere Central School,"State Co-Ed Primary, Intermediate School",http://www.mangerecentral.school.nz/,"254 Kirkbride Road, Mangere, Auckland",09 275 9979,,NZ,174.792076,-36.975011,number,1,2006-08-11T17:41:04Z,2013-04-12T14:57:13Z,zenbu,,ElementarySchool MiddleSchool
1013888,Mangere East School,State Co-Ed Primary School,http://www.meps.school.nz,"21 Yates Road, Mangere East, Auckland",09 276 4689,,NZ,174.824091,-36.965104,Address,1,2006-08-11T17:41:04Z,2013-04-12T14:49:16Z,zenbu,,ElementarySchool
1013895,Mangonui School,State Co-Ed Primary School,http://www.mangonui.school.nz,"Colonel Mould Drive, Mangonui, Far North",09 406 0182,,NZ,173.534245,-34.990611,manual,1,2006-08-11T17:41:04Z,2007-01-11T18:00:43Z,zenbu,,ElementarySchool
1013902,Mangorei School,"State Co-Ed Primary, Intermediate School",http://www.mangorei.school.nz,"502 Mangorei Road, New Plymouth",06 758 7860,,NZ,174.107579,-39.089707,number,1,2006-08-11T17:41:04Z,2013-04-12T14:57:13Z,zenbu,,ElementarySchool MiddleSchool
1013909,Maniototo Area School,"State Co-Ed Primary, Intermediate, Secondary School",http://www.mas.co.nz,"15 Caulfeild Street, Ranfurly",03 444 9341,,NZ,170.09864,-45.12542,number,1,2006-08-11T17:41:04Z,2013-04-12T14:57:13Z,zenbu,,School ElementarySchool MiddleSchool HighSchool
1013930,Manuka Primary School,State Co-Ed Primary School,http://www.manuka.school.nz/,"34 Manuka Road, Glenfield, Auckland",09 444 8775,,NZ,174.716917,-36.774734,Address,1,2006-08-11T17:41:05Z,2013-04-12T14:57:13Z,zenbu,,ElementarySchool
1013937,Manukau Christian School,"Private Co-Ed Primary, Intermediate, Secondary School",http://www.manukauchristian.school.nz/,"77 Rogers Road, Manurewa, Auckland",09 269 1050,,NZ,174.899728,-37.027799,number,1,2006-08-11T17:41:05Z,2013-04-12T14:55:39Z,zenbu,,ElementarySchool
1013951,Manunui School,"State Co-Ed Primary, Intermediate School",,"140 Totara Street, Manunui",07 895 7143,,NZ,175.322805,-38.889066,number,1,2006-08-11T17:41:05Z,2011-11-11T09:55:05Z,zenbu-cc,,ElementarySchool MiddleSchool
1013958,Manurewa Central School,State Co-Ed Primary School,http://www.mancent.school.nz,"4 Hill Road, Manurewa, Auckland",09 266 8782,,NZ,174.897609,-37.020224,Address,1,2006-08-11T17:41:05Z,2011-04-16T06:07:54Z,burgla,,ElementarySchool
1013965,Manurewa East School,State Co-Ed Primary School,http://www.manurewaeast.school.nz,"Scotts Road, Manurewa, Auckland",09 266 9487,,NZ,174.908459,-37.022261,manual,1,2006-08-11T17:41:05Z,2013-04-12T14:57:13Z,zenbu,,ElementarySchool
1013986,Manurewa South School,State Co-Ed Primary School,http://www.manurewasouth.school.nz/,"Tawa Crescent, Manurewa, Auckland",09 266 8341,,NZ,174.897129,-37.033479,street,0,2006-08-11T17:41:06Z,2007-01-17T15:29:56Z,zenbu,,ElementarySchool
1013993,Manurewa West School,State Co-Ed Primary School,http://www.manurewawest.school.nz,"McKean Avenue, Manurewa, Auckland",09 266 8631,,NZ,174.886116,-37.024878,manual,1,2006-08-11T17:41:06Z,2007-04-28T17:44:30Z,burgla,,ElementarySchool
1014000,Manutuke School,"State Co-Ed Primary, Intermediate School",http://www.manutuke.school.nz,"59 Waingake Road, Manutuke 4053",06 862 8858,,NZ,177.904795,-38.679634,number,1,2006-08-11T17:41:06Z,2011-12-04T11:57:15Z,zenbu-cc,,ElementarySchool MiddleSchool
1014007,Maori Hill School,State Co-Ed Primary School,http://www.maorihill.school.nz,"Passmore Crescent, Maori Hill, Dunedin",03 464 0184,,NZ,170.50056,-45.857619,manual,1,2006-08-11T17:41:06Z,2011-11-28T00:09:53Z,zenbu-cc,,ElementarySchool
1014014,Maoribank School,State Co-Ed Primary School,,"32 Hillside Drive, Maoribank, Upper Hutt",04 526 9552,,NZ,175.099065,-41.113706,Address,1,2006-08-11T17:41:06Z,2013-04-12T14:57:13Z,zenbu,,ElementarySchool
1014021,Mapiu School,"State Co-Ed Primary, Intermediate School",,"State Highway 4, Mapiu, Te Kuiti",07 877 6664,,NZ,175.213915,-38.575644,manual,1,2006-08-11T17:41:06Z,2007-10-28T10:38:29Z,burgla,,ElementarySchool MiddleSchool
1014028,Mapua School,"State Co-Ed Primary, Intermediate School",http://www.mapua.school.nz,"4 Stafford Drive, Mapua, Nelson",03 540 2806,,NZ,173.09068,-41.246695,number,1,2006-08-11T17:41:07Z,2013-04-12T14:57:13Z,zenbu,,ElementarySchool MiddleSchool
1014035,Maraekakaho School,"State Co-Ed Primary, Intermediate School",http://www.mkk.school.nz,"68 Kereru Road, Maraekakaho, Hastings",06 874 9700,,NZ,176.617846,-39.648583,number,1,2006-08-11T17:41:07Z,2011-11-11T09:55:05Z,zenbu-cc,,ElementarySchool MiddleSchool
1014042,Maraenui Bilingual School (Napier),"State Co-Ed Primary, Intermediate Bilingual School",http://www.maraenuibilingual.schoolzone.net.nz/,"2a Lister Crescent, Maraenui, Napier",06 843 8021,,NZ,176.905554,-39.513517,Address,1,2006-08-11T17:41:07Z,2011-05-09T17:19:27Z,burgla,,ElementarySchool MiddleSchool
1014049,Maraeroa School,State Co-Ed Primary School,,"47 Driver Crescent, Porirua East",04 237 6707,,NZ,174.872335,-41.140956,manual,1,2006-08-11T17:41:07Z,2013-04-12T15:05:49Z,zenbu,,ElementarySchool
1014056,Maraetai Beach School,"State Co-Ed Primary, Intermediate School",http://www.maraetaibeach.school.nz/,"154 Maraetai Drive, Maraetai Beach, Auckland",09 536 6570,,NZ,175.036665,-36.878951,number,1,2006-08-11T17:41:07Z,2013-04-12T14:57:13Z,zenbu,,ElementarySchool MiddleSchool
1014063,Maramarua School,"State Co-Ed Primary, Intermediate School",,"2200 SH 2, Maramarua",(09) 232 5846,,NZ,175.227672,-37.250477,Address,1,2006-08-11T17:41:07Z,2007-12-27T17:09:48Z,burgla,,ElementarySchool MiddleSchool
1014070,Maranatha Christian School,"State Integrated Co-Ed Primary, Intermediate School",http://www.maranatha.school.nz,"180 Hill Road, Belmont, Lower Hutt",04 565 0749,,NZ,174.91395,-41.182622,number,1,2006-08-11T17:41:07Z,2013-04-12T15:05:49Z,zenbu,,ElementarySchool MiddleSchool
1014077,Mararoa School,"State Co-Ed Primary, Intermediate School",,"State Highway 94, The Key, Te Anau",03 249 5816,,NZ,167.895298,-45.545177,manual,1,2006-08-11T17:41:07Z,2009-09-05T22:56:05Z,GaryMck,,ElementarySchool MiddleSchool
1014091,Marco School,"State Co-Ed Primary, Intermediate School",,"Cnr Ohura & Marco Roads, Republic of Whangamomona, Stratford",06 762 5815,,NZ,174.74979,-39.107802,manual,1,2006-08-11T17:41:08Z,2010-10-25T09:28:22Z,burgla,,ElementarySchool MiddleSchool
1014098,Marewa School,State Co-Ed Primary School,,"Latham Street, Marewa, Napier",06 843 8359,,NZ,176.905342,-39.50563,manual,1,2006-08-11T17:41:08Z,2013-04-12T14:55:56Z,zenbu,,ElementarySchool
